num_classes,num_instances,dataset_type,class_imbalance_ratio,actual_predictions_entropy,Confidence_Mean,Confidence_Median,Confidence_Std,Confidence_Var,Confidence_Entropy,Confidence_Skewness,Confidence_Kurtosis,Confidence_Min,Confidence_Max,Classification_Log_loss,Classification_Accuracy,Classification_Precision_Micro,Classification_Precision_Macro,Classification_Precision_Weighted,Classification_Recall_Micro,Classification_Recall_Macro,Classification_Recall_Weighted,Classification_F1_Micro,Classification_F1_Macro,Classification_F1_Weighted,ECE_before,MCE_before,ConfECE_before,brier_score_before,Wasserstein_Mean,Wasserstein_Median,Wasserstein_Std,Wasserstein_Var,Wasserstein_Entropy,Wasserstein_Skewness,Wasserstein_Kurtosis,Wasserstein_Min,Wasserstein_Max,KL_Divergence_Mean,KL_Divergence_Median,KL_Divergence_Std,KL_Divergence_Var,KL_Divergence_Entropy,KL_Divergence_Skewness,KL_Divergence_Kurtosis,KL_Divergence_Min,KL_Divergence_Max,Jensen_Shannon_Mean,Jensen_Shannon_Median,Jensen_Shannon_Std,Jensen_Shannon_Var,Jensen_Shannon_Entropy,Jensen_Shannon_Skewness,Jensen_Shannon_Kurtosis,Jensen_Shannon_Min,Jensen_Shannon_Max,Bhattacharyya_Mean,Bhattacharyya_Median,Bhattacharyya_Std,Bhattacharyya_Var,Bhattacharyya_Entropy,Bhattacharyya_Skewness,Bhattacharyya_Kurtosis,Bhattacharyya_Min,Bhattacharyya_Max,Best_Cal
2,5867,binary,1,0,0.5,0.5,0,0,12.51841,-999,-999,0.5,0.5,0.69315,0.49889,0.49889,0.24945,0.24889,0.49889,0.5,0.49889,0.49889,0.33284,0.3321,0.00111,0.00111,0.00111,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,5867,binary,1,0,0.5,0.5,0,0,12.51841,-999,-999,0.5,0.5,0.69315,0.49889,0.49889,0.24945,0.24889,0.49889,0.5,0.49889,0.49889,0.33284,0.3321,0.00111,0.00111,0.00111,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,5867,binary,1,0,0.5,0.49881,0.00119,0,12.5184,-999,-999,0.49881,0.50119,0.69314,0.50111,0.50111,0.25055,0.25111,0.50111,0.5,0.50111,0.50111,0.33383,0.33457,9.00E-05,9.00E-05,9.00E-05,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
2,5867,binary,1,0,0.5,0.5,0,0,12.51841,-999,-999,0.5,0.5,0.69315,0.49889,0.49889,0.24945,0.24889,0.49889,0.5,0.49889,0.49889,0.33284,0.3321,0.00111,0.00111,0.00111,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,5867,binary,1,0.99975,0.06685,0.0065,0.17037,0.02903,10.47049,4.26133,17.90055,0,0.9983,0.12771,0.96216,0.96216,0.9623,0.96228,0.96216,0.96214,0.96216,0.96216,0.96216,0.96216,0.00202,0.1626,0.00202,0.06699,0,0,0,0,0,-999,-999,0,0,0.03562,0.03562,0,0,0,-999,-999,0.03562,0.03562,0.08471,0.08471,0,0,0,-999,-999,0.08471,0.08471,0.00741,0.00741,0,0,0,-999,-999,0.00741,0.00741,HISTOGRM
2,5867,binary,1,0.9997,0.06082,0.00167,0.16279,0.0265,10.17619,4.15267,17.48286,0,1,0.11352,0.96438,0.96438,0.96455,0.96453,0.96438,0.96436,0.96438,0.96438,0.96437,0.96437,0.00299,0.03647,0.00299,0.0604,0,0,0,0,0,-999,-999,0,0,0.03258,0.03258,0,0,0,-999,-999,0.03258,0.03258,0.07666,0.07666,0,0,0,-999,-999,0.07666,0.07666,0.00613,0.00613,0,0,0,-999,-999,0.00613,0.00613,HISTOGRM
2,456,binary,5.25,0.58516,0.04779,0.01179,0.14655,0.02148,6.71928,5.24838,27.84232,0.01179,0.98539,0.0972,0.97149,0.97149,0.97034,0.97143,0.97149,0.92205,0.97149,0.97149,0.94417,0.97072,0.00568,0.27167,0.00568,0.04752,0,0,0,0,0,-999,-999,0,0,1.37823,1.37823,0,0,0,-999,-999,1.37823,1.37823,0.54803,0.54803,0,0,0,-999,-999,0.54803,0.54803,0.38659,0.38659,0,0,0,-999,-999,0.38659,0.38659,DIRICHLET
2,456,binary,5.25,0.72975,0.07682,0,0.17869,0.03193,6.55482,3.07359,9.3099,0,0.97954,0.12105,0.95175,0.95175,0.88572,0.96154,0.95175,0.96574,0.95175,0.95175,0.91899,0.95401,0.00174,0.00176,0.00174,0.07566,0,0,0,0,0,-999,-999,0,0,0.80633,0.80633,0,0,0,-999,-999,0.80633,0.80633,0.43281,0.43281,0,0,0,-999,-999,0.43281,0.43281,0.21584,0.21584,0,0,0,-999,-999,0.21584,0.21584,PLATT
3,143,multi-class,2.88,0,0.60359,0.4861,0.14187,0.02013,7.1207,0.37388,-1.51687,0.46305,0.82752,1.00459,0.52448,0.52448,0.17483,0.27507,0.52448,0.33333,0.52448,0.52448,0.22936,0.36088,0.00037,0.00037,0.00037,0.60314,0.01864,0.02517,0.00923,9.00E-05,1.36888,-0.70711,-1.5,0.00559,0.02517,5.75383,2.26212,5.00701,25.07018,1.07773,0.70691,-1.5,2.16477,12.83459,0.57904,0.58315,0.05248,0.00275,1.579,-0.11689,-1.5,0.51281,0.64117,0.53985,0.52319,0.15702,0.02466,1.52357,0.15796,-1.5,0.35641,0.73995,VECTORSCALING
3,143,multi-class,2.88,1.50094,0.65724,0.70623,0.05619,0.00316,7.15454,-0.36226,-1.79061,0.58755,0.70623,1.08384,0.40559,0.40559,0.35482,0.41905,0.40559,0.35343,0.40559,0.40559,0.35287,0.41146,0.00145,0.01471,0.00145,0.65654,0.04056,0.04056,0.01599,0.00026,1.46808,0,-1.5,0.02098,0.06014,0.16783,0.22861,0.09402,0.00884,1.29432,-0.69952,-1.5,0.03502,0.23986,0.17436,0.17909,0.05996,0.0036,1.49566,-0.11783,-1.5,0.09867,0.24532,0.03665,0.03498,0.02175,0.00047,1.30995,0.11494,-1.5,0.01089,0.06409,TEMPERATURESCALING
3,143,multi-class,2.88,0,0.60708,0.56188,0.13681,0.01872,7.12381,0.36991,-1.45121,0.44421,0.83534,1.00857,0.52448,0.52448,0.17483,0.27507,0.52448,0.33333,0.52448,0.52448,0.22936,0.36088,0.01028,0.04681,0.01028,0.60695,0.04383,0.03497,0.01455,0.00021,1.50968,0.68752,-1.5,0.03217,0.06434,9.51725,9.81911,5.44472,29.645,1.31913,-0.08299,-1.5,2.70305,16.02959,0.56473,0.64458,0.14606,0.02133,1.53298,-0.65664,-1.5,0.35983,0.68979,0.61504,0.70168,0.33901,0.11493,1.32491,-0.36666,-1.5,0.16335,0.98009,PLATT
3,143,multi-class,2.88,0.60191,0.58902,0.56303,0.16005,0.02561,7.10673,0.24757,-1.30086,0.31559,0.96959,0.98864,0.53846,0.53846,0.35493,0.43758,0.53846,0.38063,0.53846,0.53846,0.33975,0.45399,0.00735,0.1081,0.00735,0.59524,0.0303,0.03357,0.00777,6.00E-05,1.53431,-0.55616,-1.5,0.01958,0.03776,1.7665,2.1678,1.21426,1.47442,1.11449,-0.45964,-1.5,0.11988,3.01183,0.37557,0.43112,0.14215,0.02021,1.46978,-0.52647,-1.5,0.18048,0.51512,0.20952,0.23957,0.13289,0.01766,1.22269,-0.3276,-1.5,0.03384,0.35516,DIRICHLET
3,143,multi-class,2.88,0,0.60557,0.51726,0.13891,0.0193,7.12246,0.3445,-1.51323,0.43668,0.8394,1.00594,0.52448,0.52448,0.17483,0.27507,0.52448,0.33333,0.52448,0.52448,0.22936,0.36088,0.00821,0.0088,0.00821,0.60405,0.03077,0.03217,0.00749,6.00E-05,1.5406,-0.27392,-1.5,0.02098,0.03916,2.87659,2.38981,2.42168,5.86452,0.99001,0.29339,-1.5,0.18415,6.0558,0.38152,0.42334,0.11083,0.01228,1.5195,-0.51227,-1.5,0.22979,0.49143,0.21472,0.22743,0.11892,0.01414,1.33374,-0.15906,-1.5,0.06314,0.3536,PLATT
3,143,multi-class,2.88,0,0.60731,0.49558,0.1378,0.01899,7.12328,0.34282,-1.56267,0.44306,0.82713,1.00948,0.52448,0.52448,0.17483,0.27507,0.52448,0.33333,0.52448,0.52448,0.22936,0.36088,0.00568,0.0132,0.00568,0.60686,0.03263,0.03077,0.01149,0.00013,1.49523,0.2389,-1.5,0.01958,0.04755,1.27608,1.55104,0.67957,0.46182,1.33633,-0.54067,-1.5,0.34109,1.93611,0.48315,0.55987,0.12923,0.0167,1.52906,-0.68128,-1.5,0.30113,0.58844,0.33984,0.42587,0.17314,0.02998,1.3574,-0.62264,-1.5,0.0983,0.49536,DIRICHLET
3,143,multi-class,2.88,0,0.60745,0.49965,0.13699,0.01877,7.12376,0.36276,-1.49259,0.43118,0.84034,1.00969,0.52448,0.52448,0.17483,0.27507,0.52448,0.33333,0.52448,0.52448,0.22936,0.36088,0.00664,0.00664,0.00664,0.60718,0.04802,0.03916,0.01455,0.00021,1.52204,0.68752,-1.5,0.03636,0.06853,0.67856,0.60591,0.39725,0.1578,1.3282,0.2682,-1.5,0.23244,1.19732,0.3555,0.34204,0.11098,0.01232,1.51427,0.18014,-1.5,0.22681,0.49765,0.16477,0.13151,0.10671,0.01139,1.28083,0.4373,-1.5,0.05393,0.30888,PLATT
2,309,binary,4.94,0.65377,0.0204,0.00296,0.08434,0.00711,5.50953,8.29301,77.66366,7.00E-05,0.95416,0.03187,0.99353,0.99353,0.98844,0.99353,0.99353,0.98844,0.99353,0.99353,0.98844,0.99353,0.00886,0.43631,0.00886,0.01506,0,0,0,0,0,-999,-999,0,0,1.33978,1.33978,0,0,0,-999,-999,1.33978,1.33978,0.50727,0.50727,0,0,0,-999,-999,0.50727,0.50727,0.321,0.321,0,0,0,-999,-999,0.321,0.321,DIRICHLET
2,309,binary,4.94,0,0.27993,0.16828,0.2482,0.0616,7.85303,1.77331,1.14464,0.16828,0.83172,0.45316,0.83172,0.83172,0.41586,0.69175,0.83172,0.5,0.83172,0.83172,0.45406,0.7553,0,0,0,0.27993,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
2,309,binary,4.94,0.63089,0.01221,0.00273,0.08553,0.00732,4.11818,9.50978,92.92191,0.00273,0.99726,0.03294,0.99029,0.99029,0.99423,0.9904,0.99029,0.97115,0.99029,0.99029,0.98225,0.99018,0.00355,0.84222,0.00355,0.01493,0,0,0,0,0,-999,-999,0,0,1.28794,1.28794,0,0,0,-999,-999,1.28794,1.28794,0.50748,0.50748,0,0,0,-999,-999,0.50748,0.50748,0.31975,0.31975,0,0,0,-999,-999,0.31975,0.31975,TEMPERATURESCALING
2,309,binary,4.94,0,0.27993,0.16828,0.2482,0.0616,7.85303,1.77331,1.14464,0.16828,0.83172,0.45316,0.83172,0.83172,0.41586,0.69175,0.83172,0.5,0.83172,0.83172,0.45406,0.7553,0,0,0,0.27993,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
2,309,binary,4.94,0.74216,0.07151,0,0.16934,0.02868,5.9822,3.31287,11.11573,0,0.79515,0.10893,0.95793,0.95793,0.9,0.96634,0.95793,0.97471,0.95793,0.95793,0.93147,0.95972,0.00461,0.00485,0.00461,0.06758,0,0,0,0,0,-999,-999,0,0,0.76627,0.76627,0,0,0,-999,-999,0.76627,0.76627,0.42275,0.42275,0,0,0,-999,-999,0.42275,0.42275,0.20442,0.20442,0,0,0,-999,-999,0.20442,0.20442,HISTOGRM
2,309,binary,4.94,0.63089,0.01831,0.00562,0.09517,0.00906,5.22678,8.71569,78.25196,0.005,0.9885,0.03883,0.99029,0.99029,0.99423,0.9904,0.99029,0.97115,0.99029,0.99029,0.98225,0.99018,0.00575,0.37716,0.00575,0.01879,0,0,0,0,0,-999,-999,0,0,1.38446,1.38446,0,0,0,-999,-999,1.38446,1.38446,0.52552,0.52552,0,0,0,-999,-999,0.52552,0.52552,0.34923,0.34923,0,0,0,-999,-999,0.34923,0.34923,TEMPERATURESCALING
2,309,binary,4.94,0.64625,0.01462,0,0.08803,0.00775,4.27842,9.7108,94.54596,0,0.92391,0.02843,0.99029,0.99029,0.98632,0.99025,0.99029,0.97882,0.99029,0.99029,0.98252,0.99025,0.00272,0.8335,0.00272,0.01593,0,0,0,0,0,-999,-999,0,0,1.16054,1.16054,0,0,0,-999,-999,1.16054,1.16054,0.50106,0.50106,0,0,0,-999,-999,0.50106,0.50106,0.3077,0.3077,0,0,0,-999,-999,0.3077,0.3077,AdaptiveTemperatureScaling
9,12376,multi-class,8.35,0,0.83063,0.86244,0.08152,0.00664,13.58836,0.29412,-1.40296,0.73867,0.96862,1.94682,0.2605,0.2605,0.02894,0.06786,0.2605,0.11111,0.2605,0.2605,0.04593,0.10768,4.00E-05,4.00E-05,4.00E-05,0.83008,0.04828,0.03952,0.03125,0.00098,4.87615,0.71887,-0.73664,0.00624,0.11404,5.97975,4.53806,4.41677,19.50788,4.76304,0.59878,-0.68682,0.66485,16.04566,0.59239,0.60198,0.10722,0.0115,5.14492,-0.62902,-0.0765,0.30577,0.75662,0.68957,0.61972,0.31445,0.09888,5.0121,0.19413,-0.97386,0.11789,1.32365,DIRICHLET
9,12376,multi-class,8.35,2.81901,0.25175,0.10304,0.28623,0.08193,12.85288,1.5776,1.09686,0.03088,1,0.56336,0.84195,0.84195,0.83944,0.84987,0.84195,0.83141,0.84195,0.84195,0.83247,0.84336,0.00709,0.34875,0.00709,0.25423,0.03105,0.03044,0.02041,0.00042,4.82652,0.43512,-0.52497,0.00176,0.07474,0.38017,0.21166,0.39036,0.15238,4.4371,0.99814,-0.38461,0.01056,1.23711,0.21272,0.23113,0.09896,0.00979,4.99262,-0.25612,-1.06897,0.05181,0.4001,0.06908,0.06218,0.05346,0.00286,4.68877,0.53008,-0.37344,0.00318,0.21117,MIXANDMATCH
9,12376,multi-class,8.35,2.81593,0.00921,1.00E-05,0.0704,0.00496,8.38942,10.67137,123.49531,0,0.99989,0.01874,0.9937,0.9937,0.98923,0.99373,0.9937,0.99096,0.9937,0.9937,0.99008,0.99371,0.00067,0.35073,0.00067,0.00938,0.01974,0.01866,0.01425,0.0002,4.75546,0.38792,-1.10276,0.00045,0.04585,0.07866,0.05174,0.08385,0.00703,4.43781,1.32628,0.66778,0.00098,0.29572,0.11522,0.11436,0.06724,0.00452,4.91514,0.41442,-0.98296,0.0166,0.24381,0.01907,0.01352,0.01952,0.00038,4.45867,1.06673,-0.22456,0.00028,0.06588,DIRICHLET
9,12376,multi-class,8.35,2.79589,0.15464,0.02955,0.25219,0.0636,12.14099,1.95359,2.79084,0,1,0.30782,0.89779,0.89779,0.87941,0.89796,0.89779,0.86436,0.89779,0.89779,0.87079,0.89732,0.00798,0.19384,0.00797,0.15357,0.02605,0.02545,0.01497,0.00022,4.91611,0.27736,-0.97096,0.00381,0.05722,0.14902,0.12181,0.13139,0.01726,4.66727,1.43361,1.75458,0.00956,0.54449,0.16347,0.15877,0.06378,0.00407,5.05469,0.04696,-1.10091,0.0476,0.28148,0.03393,0.02754,0.02463,0.00061,4.78241,0.62796,-0.74182,0.00231,0.08936,PLATT
9,12376,multi-class,8.35,2.66124,0.10231,0,0.28071,0.0788,10.50443,2.38624,3.71629,0,0.97051,0.24754,0.9028,0.9028,0.95233,0.9445,0.9028,0.80807,0.9028,0.9028,0.84948,0.9073,0.00014,0.00116,0,0.10234,0.02132,0.02008,0.01071,0.00011,4.95556,-0.06294,-0.53823,0.00163,0.04265,0.89026,0.17481,1.07444,1.15443,4.08886,0.68035,-1.49238,0.00106,2.54587,0.18574,0.21267,0.08711,0.00759,4.97005,-0.52886,-0.51255,0.01645,0.32976,0.0557,0.06428,0.04077,0.00166,4.71303,0.37371,-0.67946,0.00027,0.14602,MIXANDMATCH
2,2211,binary,1.26,0.97542,0.1122,0.02041,0.20598,0.04243,9.4122,2.43868,5.44727,0,0.97959,0.18047,0.92944,0.92944,0.93369,0.93107,0.92944,0.92447,0.92944,0.92944,0.92785,0.92906,0.00362,0.0119,0.00362,0.11003,0,0,0,0,0,-999,-999,0,0,1.05924,1.05924,0,0,0,-999,-999,1.05924,1.05924,0.34698,0.34698,0,0,0,-999,-999,0.34698,0.34698,0.17471,0.17471,0,0,0,-999,-999,0.17471,0.17471,HISTOGRM
2,2211,binary,1.26,0,0.4935,0.44279,0.05684,0.00323,11.10098,0.22852,-1.94778,0.44279,0.55721,0.68669,0.55676,0.55676,0.27838,0.30998,0.55676,0.5,0.55676,0.55676,0.35764,0.39824,0.00045,0.00045,0.00045,0.49356,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
2,2211,binary,1.26,0.98659,0.07457,0,0.18187,0.03308,8.73228,3.12009,9.56182,0,0.9721,0.12514,0.94799,0.94799,0.94857,0.94808,0.94799,0.94601,0.94799,0.94799,0.94716,0.94791,0.00463,0.0846,0.00463,0.07727,0,0,0,0,0,-999,-999,0,0,0.04585,0.04585,0,0,0,-999,-999,0.04585,0.04585,0.10664,0.10664,0,0,0,-999,-999,0.10664,0.10664,0.01148,0.01148,0,0,0,-999,-999,0.01148,0.01148,AdaptiveTemperatureScaling
2,2211,binary,1.26,0.97318,0.14086,0.05056,0.2228,0.04964,9.80172,2.18921,4.03402,0.00307,0.99693,0.23147,0.9109,0.9109,0.91534,0.91272,0.9109,0.90521,0.9109,0.9109,0.90877,0.91035,0.00248,0.00577,0.00248,0.13896,0,0,0,0,0,-999,-999,0,0,8.13515,8.13515,0,0,0,-999,-999,8.13515,8.13515,0.542,0.542,0,0,0,-999,-999,0.542,0.542,0.52594,0.52594,0,0,0,-999,-999,0.52594,0.52594,PLATT
2,2211,binary,1.26,0.97163,0.06952,0.00168,0.17183,0.02953,8.71149,3.24347,10.5432,0,1,0.15363,0.95613,0.95613,0.963,0.95905,0.95613,0.95072,0.95613,0.95613,0.95504,0.95583,0.00091,0.00096,0.00091,0.06872,0,0,0,0,0,-999,-999,0,0,3.87718,3.87718,0,0,0,-999,-999,3.87718,3.87718,0.35522,0.35522,0,0,0,-999,-999,0.35522,0.35522,0.20086,0.20086,0,0,0,-999,-999,0.20086,0.20086,HISTOGRM
2,2211,binary,1.26,0.95637,0.08868,0.00791,0.19238,0.03701,8.90502,2.29896,4.52703,0,1,0.16938,0.92447,0.92447,0.93673,0.93104,0.92447,0.91594,0.92447,0.92447,0.92197,0.92355,0.002,0.06413,0.002,0.08975,0,0,0,0,0,-999,-999,0,0,2.95438,2.95438,0,0,0,-999,-999,2.95438,2.95438,0.32463,0.32463,0,0,0,-999,-999,0.32463,0.32463,0.16053,0.16053,0,0,0,-999,-999,0.16053,0.16053,MIXANDMATCH
2,2211,binary,1.26,0.94747,0.0813,0,0.1857,0.03448,8.52181,1.97288,2.29647,0,1,0.14597,0.92175,0.92175,0.93804,0.93115,0.92175,0.91184,0.92175,0.92175,0.9188,0.92056,0.00249,0.0108,0.00249,0.08219,0,0,0,0,0,-999,-999,0,0,3.32324,3.32324,0,0,0,-999,-999,3.32324,3.32324,0.33967,0.33967,0,0,0,-999,-999,0.33967,0.33967,0.17809,0.17809,0,0,0,-999,-999,0.17809,0.17809,MIXANDMATCH
2,180,binary,1,0,0.5,0.5,0,0,7.49185,-999,-999,0.5,0.5,0.69315,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.33333,0.33333,0,0,0,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,180,binary,1,0,0.5,0.5,0,0,7.49185,-999,-999,0.5,0.5,0.69315,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.33333,0.33333,0,0,0,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,180,binary,1,0,0.5,0.5,0,0,7.49185,-999,-999,0.5,0.5,0.69315,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.33333,0.33333,0,0,0,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,180,binary,1,0,0.5,0.5,0,0,7.49185,-999,-999,0.5,0.5,0.69315,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.33333,0.33333,0,0,0,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,180,binary,1,0,0.5,0.5,0,0,7.49185,-999,-999,0.5,0.5,0.69315,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.33333,0.33333,0,0,0,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,180,binary,1,0,0.5,0.5,0,0,7.49185,-999,-999,0.5,0.5,0.69315,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.33333,0.33333,0,0,0,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,762,binary,1.34,0.97551,0.11447,0.01584,0.21065,0.04437,7.94896,2.55001,5.88165,0.00044,0.9945,0.19562,0.9252,0.9252,0.92633,0.92544,0.9252,0.9207,0.9252,0.9252,0.92313,0.92495,0.00933,0.54764,0.00933,0.11495,0,0,0,0,0,-999,-999,0,0,0.32141,0.32141,0,0,0,-999,-999,0.32141,0.32141,0.18544,0.18544,0,0,0,-999,-999,0.18544,0.18544,0.03891,0.03891,0,0,0,-999,-999,0.03891,0.03891,AdaptiveTemperatureScaling
2,762,binary,1.34,0,0.48958,0.42782,0.07142,0.0051,9.55846,0.29177,-1.91487,0.42782,0.57218,0.68269,0.57218,0.57218,0.28609,0.32739,0.57218,0.5,0.57218,0.57218,0.36394,0.41648,0,0,0,0.48958,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
2,762,binary,1.34,0.97261,0.11383,0.02069,0.2122,0.04503,7.88019,2.50874,5.67702,0,1,0.31823,0.92257,0.92257,0.92457,0.92309,0.92257,0.91725,0.92257,0.92257,0.92029,0.92224,0.00705,0.18085,0.00705,0.11597,0,0,0,0,0,-999,-999,0,0,1.44637,1.44637,0,0,0,-999,-999,1.44637,1.44637,0.24567,0.24567,0,0,0,-999,-999,0.24567,0.24567,0.08527,0.08527,0,0,0,-999,-999,0.08527,0.08527,HISTOGRM
2,762,binary,1.34,0.96796,0.12368,0.01824,0.21632,0.0468,7.96094,2.23579,4.338,0,1,0.24401,0.9147,0.9147,0.91797,0.91572,0.9147,0.90805,0.9147,0.9147,0.91193,0.91419,0.00729,0.17873,0.00729,0.12418,0,0,0,0,0,-999,-999,0,0,0.09302,0.09302,0,0,0,-999,-999,0.09302,0.09302,0.15171,0.15171,0,0,0,-999,-999,0.15171,0.15171,0.02341,0.02341,0,0,0,-999,-999,0.02341,0.02341,AdaptiveTemperatureScaling
2,762,binary,1.34,0.9748,0.11333,0.04345,0.20962,0.04394,8.00013,2.64592,6.40354,0.00314,0.99686,0.19908,0.92913,0.92913,0.93064,0.92947,0.92913,0.92453,0.92913,0.92913,0.92714,0.92888,0.00609,0.23887,0.00609,0.11357,0,0,0,0,0,-999,-999,0,0,0.0885,0.0885,0,0,0,-999,-999,0.0885,0.0885,0.14784,0.14784,0,0,0,-999,-999,0.14784,0.14784,0.02223,0.02223,0,0,0,-999,-999,0.02223,0.02223,AdaptiveTemperatureScaling
2,762,binary,1.34,0.97551,0.11694,0.04261,0.2132,0.04545,8.25697,2.9426,7.72394,0.00832,0.98482,0.21921,0.9252,0.9252,0.92633,0.92544,0.9252,0.9207,0.9252,0.9252,0.92313,0.92495,0.00928,0.20755,0.00928,0.11826,0,0,0,0,0,-999,-999,0,0,0.11154,0.11154,0,0,0,-999,-999,0.11154,0.11154,0.16614,0.16614,0,0,0,-999,-999,0.16614,0.16614,0.02813,0.02813,0,0,0,-999,-999,0.02813,0.02813,BETA
2,762,binary,1.34,0.96715,0.13066,0.02714,0.22478,0.05052,8.13676,2.42649,5.04266,0.0049,0.9951,0.23201,0.91601,0.91601,0.91963,0.91717,0.91601,0.90919,0.91601,0.91601,0.91325,0.91548,0.01012,0.02658,0.01012,0.13519,0,0,0,0,0,-999,-999,0,0,8.01862,8.01862,0,0,0,-999,-999,8.01862,8.01862,0.54091,0.54091,0,0,0,-999,-999,0.54091,0.54091,0.52107,0.52107,0,0,0,-999,-999,0.52107,0.52107,PLATT
2,20,binary,1,0,0.5,0.5,0,0,4.32193,-999,-999,0.5,0.5,0.69315,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.33333,0.33333,0,0,0,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,20,binary,1,0,0.5,0.5,0,0,4.32193,-999,-999,0.5,0.5,0.69315,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.33333,0.33333,0,0,0,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,20,binary,1,0,0.5,0.5,0,0,4.32193,-999,-999,0.5,0.5,0.69315,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.33333,0.33333,0,0,0,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,20,binary,1,0,0.5,0.5,0,0,4.32193,-999,-999,0.5,0.5,0.69315,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.33333,0.33333,0,0,0,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,20,binary,1,0,0.5,0.5,0,0,4.32193,-999,-999,0.5,0.5,0.69315,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.33333,0.33333,0,0,0,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
